model,serial_no,image_name,image_type,image_path,image_ext,file_size,file_mtime
EOS_T001-BOT,214,D3_R5.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000214\D3_R5.jpg,.jpg,3298,2025-10-20 17:35
EOS_T001-BOT,214,D3_R6.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000214\D3_R6.jpg,.jpg,3098,2025-10-20 17:35
EOS_T001-BOT,214,D3_R7.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000214\D3_R7.jpg,.jpg,3330,2025-10-20 17:35
EOS_T001-BOT,214,D3_R8.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000214\D3_R8.jpg,.jpg,3188,2025-10-20 17:35
EOS_T001-BOT,214,D3_R9.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000214\D3_R9.jpg,.jpg,3184,2025-10-20 17:35
EOS_T001-BOT,214,D3_U1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000214\D3_U1.jpg,.jpg,101297,2025-10-20 17:35
EOS_T001-BOT,215,D3_Q4.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000215\D3_Q4.jpg,.jpg,7168,2025-10-20 17:37
EOS_T001-BOT(JP1 SKIP),39,G0_D1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT(JP1 SKIP)\00000039\G0_D1.jpg,.jpg,5983,2025-10-20 17:41
EOS_T001-BOT(JP1 SKIP),9,G3_Q2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT(JP1 SKIP)\00000009\G3_Q2.jpg,.jpg,6945,2025-10-20 17:41
EOS_T001-BOT(JP1 SKIP),51,G3_Q2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT(JP1 SKIP)\00000051\G3_Q2.jpg,.jpg,6945,2025-10-20 17:41
EOS_T001-BOT(JP1 SKIP),9,G2_Q2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT(JP1 SKIP)\00000009\G2_Q2.jpg,.jpg,7145,2025-10-20 17:41
EOS_T001-BOT(JP1 SKIP),39,G1_Q3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT(JP1 SKIP)\00000039\G1_Q3.jpg,.jpg,6406,2025-10-20 17:41
EOS_T001-BOT(JP1 SKIP),51,G2_Q2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT(JP1 SKIP)\00000051\G2_Q2.jpg,.jpg,7145,2025-10-20 17:41
EOS_T001-BOT(JP1 SKIP),9,D2_Q2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT(JP1 SKIP)\00000009\D2_Q2.jpg,.jpg,7056,2025-10-20 17:47
EOS_T001-BOT(JP1 SKIP),9,D3_Q2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT(JP1 SKIP)\00000009\D3_Q2.jpg,.jpg,7265,2025-10-20 17:47
EOS_T001-BOT(JP1 SKIP),39,D0_D1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT(JP1 SKIP)\00000039\D0_D1.jpg,.jpg,5417,2025-10-21 8:54
EOS_T001-BOT(JP1 SKIP),39,D1_Q3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT(JP1 SKIP)\00000039\D1_Q3.jpg,.jpg,6614,2025-10-21 8:54
EOS_T001-BOT(JP1 SKIP),51,D2_Q2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT(JP1 SKIP)\00000051\D2_Q2.jpg,.jpg,7259,2025-10-21 8:59
EOS_T001-BOT(JP1 SKIP),51,D3_Q2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT(JP1 SKIP)\00000051\D3_Q2.jpg,.jpg,7331,2025-10-21 8:59
EOS_T001-BOT,216,G2_LS1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000216\G2_LS1.jpg,.jpg,67090,2025-10-21 10:00
EOS_T001-BOT,216,G2_U1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000216\G2_U1.jpg,.jpg,99826,2025-10-21 10:00
EOS_T001-BOT,216,G3_U1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000216\G3_U1.jpg,.jpg,100589,2025-10-21 10:00
EOS_T001-BOT,217,G0_U1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000217\G0_U1.jpg,.jpg,104898,2025-10-21 10:00
EOS_T001-BOT,218,G0_JP1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000218\G0_JP1.jpg,.jpg,3563,2025-10-21 10:00
EOS_T001-BOT,218,G1_JP1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000218\G1_JP1.jpg,.jpg,3269,2025-10-21 10:00
EOS_T001-BOT,218,G2_JP1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000218\G2_JP1.jpg,.jpg,3162,2025-10-21 10:00
EOS_T001-BOT,218,G3_JP1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000218\G3_JP1.jpg,.jpg,3356,2025-10-21 10:00
EOS_T001-BOT,219,G0_JP1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000219\G0_JP1.jpg,.jpg,3563,2025-10-21 10:00
EOS_T001-BOT,219,G1_JP1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000219\G1_JP1.jpg,.jpg,3269,2025-10-21 10:00
EOS_T001-BOT,219,G2_JP1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000219\G2_JP1.jpg,.jpg,3162,2025-10-21 10:00
EOS_T001-BOT,219,G3_JP1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000219\G3_JP1.jpg,.jpg,3356,2025-10-21 10:00
EOS_T001-BOT,216,D2_LS1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000216\D2_LS1.jpg,.jpg,70807,2025-10-21 10:01
EOS_T001-BOT,216,D2_U1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000216\D2_U1.jpg,.jpg,96257,2025-10-21 10:01
EOS_T001-BOT,216,D3_U1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000216\D3_U1.jpg,.jpg,101737,2025-10-21 10:01
EOS_T001-BOT,217,D0_U1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000217\D0_U1.jpg,.jpg,94430,2025-10-21 10:02
EOS_T001-BOT,218,D0_JP1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000218\D0_JP1.jpg,.jpg,3694,2025-10-21 14:12
EOS_T001-BOT,218,D1_JP1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000218\D1_JP1.jpg,.jpg,3696,2025-10-21 14:12
EOS_T001-BOT,218,D2_JP1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000218\D2_JP1.jpg,.jpg,3590,2025-10-21 14:12
EOS_T001-BOT,218,D3_JP1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000218\D3_JP1.jpg,.jpg,3710,2025-10-21 14:12
EOS_T001-BOT,219,D0_JP1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000219\D0_JP1.jpg,.jpg,3649,2025-10-21 14:14
EOS_T001-BOT,219,D1_JP1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000219\D1_JP1.jpg,.jpg,3716,2025-10-21 14:14
EOS_T001-BOT,219,D2_JP1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000219\D2_JP1.jpg,.jpg,3662,2025-10-21 14:14
EOS_T001-BOT,219,D3_JP1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\EOS_T001-BOT\00000219\D3_JP1.jpg,.jpg,3711,2025-10-21 14:14
WATERSENSER_1VS1_NEW_251021,4,G0_D5.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\WATERSENSER_1VS1_NEW_251021\00000004\G0_D5.jpg,.jpg,6526,2025-10-21 16:50
WATERSENSER_1VS1_NEW_251021,4,G1_D5.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\WATERSENSER_1VS1_NEW_251021\00000004\G1_D5.jpg,.jpg,6254,2025-10-21 16:50
WATERSENSER_1VS1_NEW_251021,4,G2_D5.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\WATERSENSER_1VS1_NEW_251021\00000004\G2_D5.jpg,.jpg,6222,2025-10-21 16:50
WATERSENSER_1VS1_NEW_251021,22,G0_D2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\WATERSENSER_1VS1_NEW_251021\00000022\G0_D2.jpg,.jpg,6952,2025-10-21 16:50
WATERSENSER_1VS1_NEW_251021,25,G1_D2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\WATERSENSER_1VS1_NEW_251021\00000025\G1_D2.jpg,.jpg,7011,2025-10-21 16:50
WATERSENSER_1VS1_NEW_251021,33,G1_D2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\WATERSENSER_1VS1_NEW_251021\00000033\G1_D2.jpg,.jpg,7011,2025-10-21 16:50
WATERSENSER_1VS1_NEW_251021,34,G0_D2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\WATERSENSER_1VS1_NEW_251021\00000034\G0_D2.jpg,.jpg,6952,2025-10-21 16:50
WATERSENSER_1VS1_NEW_251021,34,G1_D2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\WATERSENSER_1VS1_NEW_251021\00000034\G1_D2.jpg,.jpg,7011,2025-10-21 16:50
WATERSENSER_1VS1_NEW_251021,34,G2_D2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\WATERSENSER_1VS1_NEW_251021\00000034\G2_D2.jpg,.jpg,7036,2025-10-21 16:50
WATERSENSER_1VS1_NEW_251021,5,G1_IC1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\WATERSENSER_1VS1_NEW_251021\00000005\G1_IC1.jpg,.jpg,16939,2025-10-21 16:50
WATERSENSER_1VS1_NEW_251021,34,G0_D4.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\WATERSENSER_1VS1_NEW_251021\00000034\G0_D4.jpg,.jpg,6955,2025-10-21 16:50
WATERSENSER_1VS1_NEW_251021,34,G1_D4.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\WATERSENSER_1VS1_NEW_251021\00000034\G1_D4.jpg,.jpg,6816,2025-10-21 16:50
WATERSENSER_1VS1_NEW_251021,34,G2_D4.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\WATERSENSER_1VS1_NEW_251021\00000034\G2_D4.jpg,.jpg,7022,2025-10-21 16:50
WATERSENSER_1VS1_NEW_251021,42,G1_Q6.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\WATERSENSER_1VS1_NEW_251021\00000042\G1_Q6.jpg,.jpg,5500,2025-10-21 16:50
WATERSENSER_1VS1_NEW_251021,46,G2_IC1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\WATERSENSER_1VS1_NEW_251021\00000046\G2_IC1.jpg,.jpg,15965,2025-10-21 16:50
WATERSENSER_1VS1_NEW_251021,4,D0_D5.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\WATERSENSER_1VS1_NEW_251021\00000004\D0_D5.jpg,.jpg,4418,2025-10-21 16:53
WATERSENSER_1VS1_NEW_251021,4,D1_D5.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\WATERSENSER_1VS1_NEW_251021\00000004\D1_D5.jpg,.jpg,4413,2025-10-21 16:53
WATERSENSER_1VS1_NEW_251021,4,D2_D5.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\WATERSENSER_1VS1_NEW_251021\00000004\D2_D5.jpg,.jpg,6717,2025-10-21 16:53
WATERSENSER_1VS1_NEW_251021,5,D1_IC1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\WATERSENSER_1VS1_NEW_251021\00000005\D1_IC1.jpg,.jpg,17020,2025-10-21 17:05
WATERSENSER_1VS1_NEW_251021,22,D0_D2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\WATERSENSER_1VS1_NEW_251021\00000022\D0_D2.jpg,.jpg,6970,2025-10-21 17:18
WATERSENSER_1VS1_NEW_251021,25,D1_D2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\WATERSENSER_1VS1_NEW_251021\00000025\D1_D2.jpg,.jpg,6922,2025-10-21 17:19
WATERSENSER_1VS1_NEW_251021,33,D1_D2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\WATERSENSER_1VS1_NEW_251021\00000033\D1_D2.jpg,.jpg,7044,2025-10-21 17:23
WATERSENSER_1VS1_NEW_251021,34,D0_D2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\WATERSENSER_1VS1_NEW_251021\00000034\D0_D2.jpg,.jpg,7164,2025-10-21 17:23
WATERSENSER_1VS1_NEW_251021,34,D0_D4.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\WATERSENSER_1VS1_NEW_251021\00000034\D0_D4.jpg,.jpg,7087,2025-10-21 17:23
WATERSENSER_1VS1_NEW_251021,34,D1_D2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\WATERSENSER_1VS1_NEW_251021\00000034\D1_D2.jpg,.jpg,7021,2025-10-21 17:23
WATERSENSER_1VS1_NEW_251021,34,D1_D4.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\WATERSENSER_1VS1_NEW_251021\00000034\D1_D4.jpg,.jpg,7228,2025-10-21 17:23
WATERSENSER_1VS1_NEW_251021,34,D2_D2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\WATERSENSER_1VS1_NEW_251021\00000034\D2_D2.jpg,.jpg,7073,2025-10-21 17:23
WATERSENSER_1VS1_NEW_251021,34,D2_D4.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\WATERSENSER_1VS1_NEW_251021\00000034\D2_D4.jpg,.jpg,7057,2025-10-21 17:23
WATERSENSER_1VS1_NEW_251021,42,D1_Q6.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\WATERSENSER_1VS1_NEW_251021\00000042\D1_Q6.jpg,.jpg,5957,2025-10-21 17:27
WATERSENSER_1VS1_NEW_251021,46,D2_IC1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\WATERSENSER_1VS1_NEW_251021\00000046\D2_IC1.jpg,.jpg,15802,2025-10-21 17:28
IDS_9100_MAIN-TOP_250701,107,G0_C5.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000107\G0_C5.jpg,.jpg,1255,2025-10-27 15:31
IDS_9100_MAIN-TOP_250701,107,G4_DIM2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000107\G4_DIM2.jpg,.jpg,1169,2025-10-27 15:31
IDS_9100_MAIN-TOP_250701,108,G0_DIM3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000108\G0_DIM3.jpg,.jpg,1242,2025-10-27 15:31
IDS_9100_MAIN-TOP_250701,108,G1_DIM1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000108\G1_DIM1.jpg,.jpg,1231,2025-10-27 15:31
IDS_9100_MAIN-TOP_250701,108,G1_DIM3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000108\G1_DIM3.jpg,.jpg,1241,2025-10-27 15:31
IDS_9100_MAIN-TOP_250701,108,G1_DIM4.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000108\G1_DIM4.jpg,.jpg,1288,2025-10-27 15:31
IDS_9100_MAIN-TOP_250701,108,G3_DIM1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000108\G3_DIM1.jpg,.jpg,1214,2025-10-27 15:31
IDS_9100_MAIN-TOP_250701,108,G3_DIM3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000108\G3_DIM3.jpg,.jpg,1280,2025-10-27 15:31
IDS_9100_MAIN-TOP_250701,109,G0_DIM4.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000109\G0_DIM4.jpg,.jpg,1141,2025-10-27 15:31
IDS_9100_MAIN-TOP_250701,109,G0_U1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000109\G0_U1.jpg,.jpg,7315,2025-10-27 15:31
IDS_9100_MAIN-TOP_250701,109,G3_DIM2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000109\G3_DIM2.jpg,.jpg,1169,2025-10-27 15:31
IDS_9100_MAIN-TOP_250701,110,G1_BAT2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000110\G1_BAT2.jpg,.jpg,1232,2025-10-27 15:31
IDS_9100_MAIN-TOP_250701,110,G4_F1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000110\G4_F1.jpg,.jpg,2436,2025-10-27 15:31
IDS_9100_MAIN-TOP_250701,107,D4_DIM2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000107\D4_DIM2.jpg,.jpg,1209,2025-10-27 15:34
IDS_9100_MAIN-TOP_250701,107,D0_C5.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000107\D0_C5.jpg,.jpg,1348,2025-10-27 15:34
IDS_9100_MAIN-TOP_250701,108,D3_DIM1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000108\D3_DIM1.jpg,.jpg,1321,2025-10-27 15:45
IDS_9100_MAIN-TOP_250701,108,D3_DIM3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000108\D3_DIM3.jpg,.jpg,1293,2025-10-27 15:45
IDS_9100_MAIN-TOP_250701,108,D1_DIM1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000108\D1_DIM1.jpg,.jpg,1319,2025-10-27 15:45
IDS_9100_MAIN-TOP_250701,108,D1_DIM3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000108\D1_DIM3.jpg,.jpg,1259,2025-10-27 15:45
IDS_9100_MAIN-TOP_250701,108,D1_DIM4.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000108\D1_DIM4.jpg,.jpg,1317,2025-10-27 15:45
IDS_9100_MAIN-TOP_250701,108,D0_DIM3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000108\D0_DIM3.jpg,.jpg,1268,2025-10-27 15:45
IDS_9100_MAIN-TOP_250701,109,D3_DIM2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000109\D3_DIM2.jpg,.jpg,1309,2025-10-27 15:47
IDS_9100_MAIN-TOP_250701,109,D0_U1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000109\D0_U1.jpg,.jpg,7530,2025-10-27 15:47
IDS_9100_MAIN-TOP_250701,109,D0_DIM4.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000109\D0_DIM4.jpg,.jpg,1263,2025-10-27 15:47
IDS_9100_MAIN-TOP_250701,110,D4_F1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000110\D4_F1.jpg,.jpg,2451,2025-10-27 15:48
IDS_9100_MAIN-TOP_250701,110,D1_BAT2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000110\D1_BAT2.jpg,.jpg,1213,2025-10-27 15:48
IDS_9100_MAIN-TOP_250701,115,D1__BOD_0_.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000115\D1__BOD_0_.jpg,.jpg,2115,2025-10-27 15:56
IDS_9100_MAIN-TOP_250701,122,G0_DIM1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000122\G0_DIM1.jpg,.jpg,1210,2025-10-27 16:01
IDS_9100_MAIN-TOP_250701,130,G0_DIM4.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000130\G0_DIM4.jpg,.jpg,1145,2025-10-27 16:01
IDS_9100_MAIN-TOP_250701,118,D3_DIM3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000118\D3_DIM3.jpg,.jpg,1285,2025-10-27 16:04
IDS_9100_MAIN-TOP_250701,118,D4_DIM3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000118\D4_DIM3.jpg,.jpg,1262,2025-10-27 16:04
IDS_9100_MAIN-TOP_250701,121,G2_F1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000121\G2_F1.jpg,.jpg,2375,2025-10-27 16:09
IDS_9100_MAIN-TOP_250701,121,G0_F1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000121\G0_F1.jpg,.jpg,2322,2025-10-27 16:09
IDS_9100_MAIN-TOP_250701,127,G0_F1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000127\G0_F1.jpg,.jpg,2322,2025-10-27 16:09
IDS_9100_MAIN-TOP_250701,136,G0_F1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000136\G0_F1.jpg,.jpg,2322,2025-10-27 16:09
IDS_9100_MAIN-TOP_250701,121,D2_F1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000121\D2_F1.jpg,.jpg,2278,2025-10-27 16:11
IDS_9100_MAIN-TOP_250701,121,D0_F1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000121\D0_F1.jpg,.jpg,2351,2025-10-27 16:12
IDS_9100_MAIN-TOP_250701,121,D1_DIM4.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000121\D1_DIM4.jpg,.jpg,1224,2025-10-27 16:12
IDS_9100_MAIN-TOP_250701,122,D0_DIM1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000122\D0_DIM1.jpg,.jpg,1207,2025-10-27 16:13
IDS_9100_MAIN-TOP_250701,123,D4_F1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000123\D4_F1.jpg,.jpg,2331,2025-10-27 16:14
IDS_9100_MAIN-TOP_250701,123,D3_DIM1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000123\D3_DIM1.jpg,.jpg,1207,2025-10-27 16:14
IDS_9100_MAIN-TOP_250701,125,D1_F1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000125\D1_F1.jpg,.jpg,2427,2025-10-27 16:16
IDS_9100_MAIN-TOP_250701,126,D4_UV.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000126\D4_UV.jpg,.jpg,1138,2025-10-27 16:17
IDS_9100_MAIN-TOP_250701,127,D0_F1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000127\D0_F1.jpg,.jpg,2323,2025-10-27 16:19
IDS_9100_MAIN-TOP_250701,130,D4_Q2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000130\D4_Q2.jpg,.jpg,5363,2025-10-27 16:21
IDS_9100_MAIN-TOP_250701,130,D1_BAT3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000130\D1_BAT3.jpg,.jpg,1244,2025-10-27 16:21
IDS_9100_MAIN-TOP_250701,130,D0_DIM4.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000130\D0_DIM4.jpg,.jpg,1234,2025-10-27 16:21
IDS_9100_MAIN-TOP_250701,136,D0_F1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\IDS_9100_MAIN-TOP_250701\00000136\D0_F1.jpg,.jpg,2449,2025-10-27 16:24
